Country,OblName,City,lang_code,pecom_id
RU,NVS,Краснозерское,ru,64593
RU,KGD,Краснознаменск,ru,66477
RU,MOS,Краснознаменск,ru,67005
RU,KYA,Краснокаменск,ru,114931
RU,PER,Краснокамск,ru,63277
RU,VOR,Краснолесный,ru,122564
RU,TVE,Красномайский,ru,117154
RU,NVS,Краснообск,ru,64577
RU,ME,Краснооктябрьский,ru,65019
RU,KDA,Красносельский,ru,65313
RU,VGG,Краснослободск,ru,65189
RU,MO,Краснослободск,ru,67855
RU,SVE,Краснотурьинск,ru,67531
RU,SVE,Красноуральск,ru,-139733
RU,BA,Красноусольский,ru,64705
RU,SVE,Красноуфимск,ru,66261
RU,STA,Красночервонный,ru,65679
RU,ALT,Краснощеково,ru,65885
RU,SVE,Красноярка,ru,67685
RU,KYA,Красноярск,ru,-503
RU,AST,Красные Баррикады,ru,65813
RU,YAR,Красные Ткачи,ru,68837
RU,CU,Красные Четаи,ru,65013
RU,SMO,Красный,ru,95008
RU,LEN,Красный Бор,ru,65367
RU,ULY,Красный Гуляй,ru,64889
RU,ROS,Красный Кут,ru,68241
RU,STA,Красный Октябрь,ru,65961
RU,SAR,Красный Октябрь,ru,68243
RU,AD,Красный Пахарь,ru,63877
RU,ROS,Красный Сулин,ru,68059
RU,SAR,Красный Текстильщик,ru,64965
RU,BA,Красный Холм,ru,67463
RU,TVE,Красный Холм,ru,109866
RU,KYA,Красный Яр,ru,65815
RU,OMS,Красный Яр,ru,64585
RU,SAM,Красный Яр,ru,64921
RU,SAR,Красный Яр,ru,64973
KZ,AKM,Красный Яр,ru,65109
RU,ROS,Красюковская Слобода,ru,88263
RU,MOS,Кратово,ru,65409
RU,TUL,Крекшино,ru,67007
RU,KLU,Кременки,ru,102638
RU,CHE,Кременкуль,ru,68771
RU,NGR,Крестцы,ru,66015
RU,ALT,Крестьянка,ru,64491
RU,NGR,Кречевицы,ru,66017
RU,KDA,Кривенковское,ru,134094
RU,NVS,Криводановка,ru,64557
RU,LIP,Кривополянье,ru,122856
RU,TOM,Кривошеино,ru,68497
RU,BEL,Кривцово,ru,67009
RU,ROS,Кривянская Станица,ru,65563
RU,SVE,Криулино,ru,63897
RU,ULY,Криуши,ru,64903
RU,ORL,Кромы,ru,63739
RU,SPE,Кронштадт,ru,68175
RU,CHE,Кропачево,ru,69035
RU,KDA,Кропоткин,ru,66681
RU,SAM,Кротовка,ru,64931
RU,KO,Крошнозеро,ru,63985
RU,TA,Круглое Поле,ru,64311
RU,STA,Круглолесское,ru,65675
RU,OMS,Крутая Горка,ru,65619
RU,OMS,Крутинка,ru,67687
RU,KGN,Крутиха,ru,65887
RU,ORL,Круторожино,ru,67791
RU,KDA,Крыловская,ru,88265
RU,KDA,Крымск,ru,67621
RU,MOS,Крюково,ru,67011
RU,SAM,Кряж,ru,68117
RU,LEN,КС Портовая,ru,63893
RU,ORE,Кубанка,ru,64483
RU,MOS,Кубинка,ru,67013
RU,ORE,Кувандык,ru,67793
RU,TVE,Кувшиново,ru,114857
RU,CU,Кугеси,ru,68721
RU,STA,Кугульта,ru,65203
RU,IRK,Куда,ru,66349
RU,KDA,Кудепста,ru,68309
RU,MOS,Кудиново,ru,64009
RU,PER,Кудымкар,ru,67913
RU,PER,Куеда,ru,67465
RU,ME,Куженер,ru,65021
RU,TA,Кузайкино,ru,64859
RU,KEM,Кузедеево,ru,67573
RU,PNZ,Кузнецк,ru,-143794
RU,BEL,Кузнецовка,ru,127734
RU,NIZ,Кузнецово,ru,67015
RU,YAR,Кузнечиха,ru,65739
RU,LEN,Кузнечное,ru,65373
RU,ULY,Кузоватово,ru,68623
RU,TOM,Кузовлево,ru,65103
RU,VGG,Кузьмичи,ru,136225
RU,LEN,Кузьмоловский,ru,64147
RU,NVS,Куйбышев,ru,67653
RU,ALT,Куйбышево,ru,65249
RU,IRK,Куйтун,ru,103558
RU,TA,Кукмор,ru,66425
RU,PER,Кукуштан,ru,64789
RU,PER,Култаево,ru,63501
RU,IRK,Култук,ru,66351
RU,KIR,Кумены,ru,66587
RU,BA,Кумертау,ru,67745
RU,VGG,Кумылженская,ru,65173
RU,CHE,Кунашак,ru,64637
RU,PER,Кунгур,ru,67915
RU,CHE,Кундравы,ru,64625
RU,PSK,Кунья,ru,117000
RU,MOS,Купавна,ru,67017
RU,KGN,Курган,ru,-491
RU,KDA,Курганинск,ru,67429
RU,SVE,Курганово,ru,64647
RU,VLG,Курилово,ru,67019
RU,TA,Куркачи,ru,66427
RU,VLG,Куркино,ru,65537
RU,MOS,Куркино,ru,64925
RU,TUL,Куркино,ru,117793
RU,TOM,Курлек,ru,68499
RU,VLA,Курлово,ru,117652
RU,ORE,Курманаевка,ru,64777
RU,SVE,Куровское,ru,64037
RU,KLU,Куровской,ru,118002
RU,ZAB,Курорт-Дарасун,ru,173896
RU,STA,Курсавка,ru,67431
RU,KRS,Курск,ru,-459
RU,LEN,Курск,ru,64197
RU,STA,Курская,ru,65215
RU,KGN,Куртамыш,ru,66811
RU,SAM,Курумоч,ru,64231
KZ,VOS,Курчатов,ru,63913
RU,SVE,Курья,ru,65891
RU,CHE,Куса,ru,68773
RU,BA,Кутерем,ru,65519
RU,MOS,Кутузово,ru,63835
RU,IRK,Кутулик,ru,64417
RU,UD,Кухтино,ru,64331
RU,BEL,Кучугуры,ru,115802
RU,SVE,Кушва,ru,67535
RU,BA,Кушнаренково,ru,64693
RU,UD,Кушья,ru,66319
RU,KDA,Кущевская,ru,68061
RU,KRS,Кшенский,ru,63345
RU,KRS,Кшень,ru,63703
RU,BU,Кырен,ru,112368
RU,ALT,Кытманово,ru,65893
RU,CHE,Кыштым,ru,68775
RU,BU,Кяхта,ru,63957
RU,KDA,Лабинск,ru,63189
RU,KL,Лагань,ru,65199
RU,LEN,Лаголово,ru,116919
RU,KR,Ладва,ru,65757
RU,KR,Ладва-Ветка,ru,63989
RU,KDA,Ладожская,ru,65303
RU,KGD,Ладушкин,ru,66479
RU,MOS,Ладушкино,ru,122864
RU,KDA,Лазаревское,ru,68311
RU,TA,Лаишево,ru,66429
RU,VLA,Лакинск,ru,63143
RU,KHM,Лангепас,ru,68905
RU,MUR,Лапландия,ru,67327
RU,VGG,Лапшинская,ru,64927
RU,VOR,Латная,ru,65345
RU,KR,Лахденпохья,ru,68177
RU,LEN,Лахта,ru,64109
RU,LIP,Лебедянь,ru,63903
RU,KIR,Лебяжье,ru,66589
RU,KGN,Лебяжье,ru,66813
RU,LEN,Лебяжье,ru,65381
RU,LIP,Лев Толстой,ru,63927
RU,YAR,Левашово,ru,89624
RU,STA,Левокумское,ru,65963
RU,KOS,Лежнево,ru,93012
RU,KDA,Ленина,ru,112309
RU,MOS,Ленина,ru,67183
RU,ROS,Ленинаван,ru,65521
RU,KDA,Ленинградская,ru,68063
RU,MOS,Ленино,ru,69005
RU,PNZ,Ленино,ru,67857
KZ,VOS,Лениногорск,ru,67403
RU,PER,Ленинск,ru,65165
RU,KEM,Ленинск-Кузнецкий,ru,66537
RU,TYU,Ленинский,ru,112394
RU,KIR,Ленинское,ru,66591
RU,NVS,Ленинское,ru,65709
RU,LEN,Ленсоветовский,ru,64105
KZ,SEV,Леонидовка,ru,64981
RU,LEN,Лепсари,ru,64165
RU,STA,Лермонтов,ru,68001
RU,KHA,Лермонтовка,ru,111700
RU,KDA,Лермонтово,ru,67623
RU,LEN,Лесколово,ru,116897
RU,KEM,Лесная Поляна,ru,63535
RU,YAR,Лесная Поляна,ru,64397
RU,NIZ,Лесниково,ru,65641
RU,TYU,Лесное,ru,117142
RU,MOS,Лесной,ru,67021
RU,RYA,Лесной,ru,117692
RU,SVE,Лесной,ru,67537
RU,MOS,Лесной Городок,ru,67023
RU,MOS,Лесные Поляны,ru,67025
RU,LEN,Лесогорский,ru,116899
RU,PRI,Лесозаводск,ru,113557
RU,KYA,Лесосибирск,ru,66769
RU,MOS,Лесхоз,ru,65271
RU,KO,Летка,ru,68391
RU,MOS,Летний Отдых,ru,63467
RU,STA,Летняя Ставка,ru,65205
RU,MOS,Лешково,ru,67027
RU,ORL,Ливны,ru,66173
RU,MOS,Ликино-Дулево,ru,67029
RU,MOW,Ликова,ru,65503
RU,STA,Лиман,ru,65817
RU,NVS,Линево,ru,67655
RU,SAR,Линево,ru,64975
RU,CRI,Линейное,ru,65819
RU,LIP,Липецк,ru,-469
RU,VLG,Липин Бор,ru,66111
RU,MOS,Липки,ru,67031
RU,TUL,Липки,ru,105078
RU,SPE,Лисий Нос,ru,64127
RU,VOR,Лиски,ru,66175
RU,KEM,Листвяги,ru,64473
RU,RYA,Листвянка,ru,66353
RU,TVE,Лихославль,ru,106993
RU,MOS,ЛМС,ru,117698
KZ,SEV,Лобаново,ru,64785
RU,SVE,Лобва,ru,64683
RU,MOS,Лобня,ru,67033
RU,MUR,Ловозеро,ru,67331
RU,LEN,Лодейное Поле,ru,67951
RU,BEL,Локня,ru,65447
RU,BRY,Локоть,ru,101433
RU,SPE,Ломоносов,ru,68179
RU,KDA,Лоо,ru,68313
RU,MUR,Лопарская,ru,67333
RU,PNZ,Лопатино,ru,128170
RU,SAM,Лопатино,ru,68119
RU,KDA,Лосево,ru,66685
RU,VOR,Лосево,ru,63529
RU,MOS,Лосино-Петровский,ru,67035
RU,TOM,Лоскутово,ru,69039
RU,MOS,Лотошино,ru,65399
RU,KR,Лоухи,ru,67335
RU,MOS,Лохино,ru,69115
RU,LEN,Луга,ru,66019
KZ,ZHA,Луговое,ru,65713
RU,KHM,Луговской,ru,68573
RU,KIR,Луза,ru,68393
RU,OMS,Лузино,ru,67689
RU,TUL,Лукино,ru,63825
RU,NIZ,Лукоянов,ru,65097
RU,MOS,Лунево,ru,67037
RU,PNZ,Лунино,ru,67859
RU,LEN,Лупполово,ru,119765
RU,IVA,Лух,ru,93015
RU,MOS,Луховицы,ru,67039
RU,TOM,Лучанова,ru,68501
RU,PRI,Лучегорск,ru,69091
RU,MOS,Лучинское,ru,67041
RU,KEM,Лучшево,ru,111483
RU,SAR,Лысые Горы,ru,68245
RU,PER,Лысьва,ru,67917
RU,MOS,Лыткарино,ru,67043
RU,NGR,Лычково,ru,68883
RU,KDA,Львовский,ru,67045
RU,KRS,Льгов,ru,63915
RU,LEN,Любань,ru,64205
RU,MOS,Люберцы,ru,67047
RU,YAR,Любим,ru,63663
RU,OMS,Любинский,ru,64583
RU,BRY,Любохна,ru,101435
RU,MOS,Любучаны,ru,67049
RU,NGR,Любытино,ru,68885
RU,KLU,Людиново,ru,69141
RU,MOS,Люторецкое,ru,67051
RU,MO,Лямбирь,ru,67861
RU,KIR,Лянгасово,ru,64879
RU,KHM,Лянтор,ru,68925
RU,KR,Ляскеля,ru,116092
RU,AMU,Магдагачи,ru,172722
RU,MUR,Магнетиты,ru,67337
RU,CHE,Магнитка,ru,64639
RU,CHE,Магнитогорск,ru,-89229
RU,KDA,Магри,ru,68315
RU,ULY,Маза Верхняя,ru,89647
RU,ORE,Мазуровка,ru,64771
RU,AD,Майкоп,ru,63309
RU,AL,Майма,ru,64533
RU,KK,Майна,ru,68625
RU,BEL,Майский,ru,122466
RU,VLG,Майский,ru,65219
RU,KB,Майский,ru,68003
RU,PER,Майский,ru,106511
RU,SAK,Макаров,ru,144673
RU,TA,Макаровка,ru,68953
RU,KOS,Макарьев,ru,89586
RU,ZAB,Маккавеево,ru,173878
RU,KDA,Макопсе,ru,68317
RU,TVE,Максатиха,ru,109868
RU,IRK,Максимовщина,ru,66355
RU,KGN,Макушино,ru,66815
RU,MOS,Малаховка,ru,67053
RU,NIZ,Малахово,ru,64481
RU,NGR,Малая Вишера,ru,66021
RU,MOS,Малая Дубна,ru,65391
RU,UD,Малая Пурга,ru,66321
RU,PNZ,Малая Сердоба,ru,64993
RU,KO,Малая Слуда,ru,68395
RU,VLG,Малечкино,ru,65689
RU,MOS,Малино,ru,67055
RU,IRK,Малиновка,ru,67575
RU,KIR,Малмыж,ru,66431
RU,ORL,Малоархангельск,ru,63741
RU,LEN,Малое Верево,ru,64137
RU,LEN,Малое Карлино,ru,65629
RU,BA,Малояз,ru,64713
RU,KLU,Малоярославец,ru,63145
RU,MOS,Малые Вяземы,ru,67057
RU,LEN,Малые Колпаны,ru,63831
RU,YAR,Малые Соли,ru,68841
RU,SAR,Малый Узень,ru,64403
RU,SVE,Малышева,ru,66265
RU,TA,Мамадыш,ru,67405
RU,KDA,Мамедова Щель,ru,68319
RU,TA,Маметьево,ru,64861
RU,NVS,Мамоново,ru,66481
RU,MOS,Мамонтово,ru,65895
RU,IRK,Мамоны,ru,66357
RU,MOS,Мамыри,ru,67059
RU,AL,Манжерок,ru,64535
RU,KOS,Мантурово,ru,89588
RU,KRS,Мантурово,ru,63717
RU,TOM,Марга,ru,68503
RU,NGR,Марево,ru,66023
RU,ME,Мари-Турек,ru,65027
RU,KEM,Мариинск,ru,66539
RU,CU,Мариинский Посад,ru,68723
RU,CRI,Марково,ru,64399
RU,SAR,Маркс,ru,68247
RU,MOS,Мартемьяново,ru,67061
RU,MOS,Мартьяново,ru,69013
RU,NVS,Марусино,ru,65105
RU,MOW,Марушкино,ru,69021
RU,AST,Марфино,ru,65821
RU,MOS,Марфино,ru,119878
RU,KR,Марциальные Воды,ru,63867
RU,KRS,Маршала Жукова п.,ru,122470
RU,KDA,Марьино,ru,114250
RU,MOS,Марьино,ru,67063
RU,OMS,Марьяновка,ru,67691
RU,KDA,Марьянская,ru,65541
RU,BEL,Маслова Пристань,ru,63759
RU,MOS,Масловский,ru,65487
RU,NVS,Маслянино,ru,64569
RU,ROS,Матвеев Курган,ru,65243
RU,KGN,Матвеевка,ru,67747
RU,LEN,Матокса,ru,65561
RU,KR,Матросы,ru,63965
RU,MOS,Машково,ru,67065
RU,LEN,Мга,ru,64177
RU,BRY,Мглин,ru,101439
RU,IRK,Мегет,ru,64435
RU,KHM,Мегион,ru,68913
RU,CHE,Медведево,ru,121272
RU,KDA,Медведовская,ru,66687
RU,KR,Медвежьегорск,ru,67953
RU,MOS,Медвежьи Озера,ru,67067
RU,KRS,Медвенка,ru,63685
RU,ORE,Медногорск,ru,67795
RU,KC,Медногорский,ru,65231
RU,KLU,Медынь,ru,112388
RU,KEM,Междуреченск,ru,67577
RU,SAM,Междуреченск,ru,68441
RU,CRI,Междуречье,ru,88267
RU,CHE,Межевой,ru,64643
RU,TOM,Межениновка,ru,68505
RU,CHE,Межозерный,ru,95013
RU,MOS,Меленки,ru,102625
RU,BA,Мелеуз,ru,68675
RU,VLA,Мелехово,ru,117656
RU,KR,Мелиоративный,ru,88269
RU,LEN,Мельниково,ru,68507
RU,MOS,Менделеево,ru,67069
RU,PER,Менделеево,ru,64799
RU,TYU,Менделеево,ru,68897
RU,TA,Менделеевск,ru,67407
RU,TA,Мензелинск,ru,67409
RU,BA,Месягутово,ru,64729
RU,SPE,Металлострой,ru,68181
RU,KEM,Металлплощадка,ru,66541
RU,KGN,Мехонское,ru,66817
RU,MOS,Мечниково,ru,67071
RU,MOS,Мещерино,ru,69107
RU,KLU,Мещовск,ru,117813
RU,CHE,Миасс,ru,-119191
RU,CHE,Миасское,ru,68777
RU,KO,Микунь,ru,68397
RU,ROS,Миллерово,ru,68065
RU,RYA,Милославское,ru,117674
RU,MOS,Мильково,ru,68983
RU,ROS,Милютинская,ru,65283
RU,STA,Минеральные Воды,ru,63283
RU,KYA,Минусинск,ru,104648
RU,VLG,Минькино,ru,66113
RU,MUR,Минькино,ru,67339
RU,CHE,Миньяр,ru,64749
RU,ALT,Мирный,ru,63213
RU,KIR,Мирный,ru,63569
RU,SAM,Мирный,ru,68121
RU,ULY,Мирный,ru,64401
RU,MOS,Мисайлово,ru,146026
RU,KGN,Митино,ru,64047
RU,CRI,Митрофановка,ru,69011
RU,BEL,Михайлов,ru,63147
RU,PRI,Михайловка,ru,112339
RU,VGG,Михайловка,ru,66075
RU,IRK,Михайловка,ru,64443
RU,BA,Михайловка,ru,68677
RU,SVE,Михайловск,ru,66267
RU,STA,Михайловск,ru,68361
RU,MOS,Михайловская Слобода,ru,63801
RU,KGN,Михалево,ru,95015
RU,IVA,Михалково,ru,68945
RU,MOS,Михнево,ru,132511
RU,TAM,Мичуринск,ru,63285
RU,IRK,Мишелевка,ru,64437
RU,BA,Мишкино,ru,64707
RU,KGN,Мишкино,ru,66819
RU,MOS,Мишуково,ru,67341
RU,YAN,мкрн.Вынгапуровский,ru,63871
RU,ZAB,Могойтуй,ru,106959
RU,ZAB,Могоча,ru,111158
RU,TOM,Могочино,ru,68509
RU,MOS,Можайск,ru,67075
RU,UD,Можга,ru,66323
RU,SE,Моздок,ru,63247
RU,KEM,Мозжуха,ru,66543
RU,KGD,Мозырь,ru,65525
RU,SAR,Мокроус,ru,68249
RU,KGN,Мокроусово,ru,66821
RU,BA,Мокроусово,ru,65489
RU,PNZ,Мокшан,ru,67863
RU,KDA,Молдаванское,ru,65599
RU,KDA,Молдовка,ru,65223
RU,MOS,Молоди,ru,64891
RU,MOS,Молоково,ru,67077
RU,TVE,Молоково,ru,117144
RU,CRI,Молочное,ru,65499
RU,MUR,Молочный,ru,67343
RU,AMU,Молчаново,ru,68511
RU,SMO,Монастырщина,ru,117015
RU,SVE,Монетный,ru,68959
RU,TVE,Монино,ru,67079
RU,MUR,Мончегорск,ru,67345
RU,CU,Моргауши,ru,68725
RU,TAM,Мордово,ru,65571
RU,ME,Морки,ru,65031
RU,ROS,Морозовск,ru,66077
RU,TAM,Моршанск,ru,63905
RU,TOM,Моряковка,ru,68513
RU,KLU,Мосальск,ru,117988
RU,OMS,Москаленки,ru,67693
RU,MOW,Москва,ru,-446
RU,SPE,Московская Славянка,ru,119767
RU,TYU,Московский,ru,67081
RU,STA,Московское,ru,68363
RU,MOS,Мосрентген,ru,64015
RU,KDA,Мостовской,ru,67433
RU,MOS,Мотяково,ru,63597
RU,NGR,Мошенское,ru,66025
RU,NVS,Мошково,ru,67657
RU,BA,Мраково,ru,64733
RU,VLA,Мстёра,ru,117650
RU,KR,Муезерский,ru,67955
RU,NIZ,Мулино,ru,65539
RU,ULY,Мулловка,ru,68627
RU,AST,Мумра,ru,65823
RU,KEM,Мундыбаш,ru,67579
RU,YAN,Муравленко,ru,68937
RU,SAM,Муранка,ru,89653
RU,KIR,Мураши,ru,66593
RU,LEN,Мурино,ru,64103
RU,MUR,Мурманск,ru,-513
RU,MUR,Мурмаши,ru,67347
RU,BEL,Муром,ru,63575
RU,OMS,Муромцево,ru,67695
RU,KIR,Мурыгино,ru,64887
RU,CHE,Муслюмово,ru,67411
RU,SAM,Мусорка,ru,68443
RU,KHA,Мухен,ru,111702
RU,KDA,Мухортова Поляна,ru,68321
RU,BU,Мухоршибирь,ru,63935
RU,TAM,Мучкапский,ru,63453
RU,ORL,Мценск,ru,63671
RU,KEM,Мыски,ru,67581
RU,MOS,Мытищи,ru,67083
RU,YAR,Мышкин,ru,68843
RU,LEN,Мяглово,ru,119769
RU,VLG,Мякса,ru,65659
RU,TA,Набережные Моркваши,ru,66433
RU,TA,Набережные Челны,ru,-472
RU,NIZ,Навашино,ru,65093
RU,ORL,Навля,ru,63373
RU,IVA,Наволоки,ru,117200
RU,CHE,Нагайбакский,ru,95017
RU,TA,Нагорное,ru,64863
RU,MOS,Нагорное,ru,146312
RU,CHE,Нагорный,ru,68779
RU,YAR,Нагорный,ru,65741
RU,KIR,Нагорск,ru,66595
RU,KR,Надвоицы,ru,67957
RU,STA,Надежда,ru,68365
RU,YAN,Надым,ru,173344
RU,YAR,Назарово,ru,66771
RU,LEN,Назия,ru,65379
RU,OMS,Называевск,ru,67697
RU,ALT,Налобиха,ru,65897
RU,KB,Нальчик,ru,-486
RU,AST,Нариманов,ru,65825
RU,MOS,Наро-Фоминск,ru,67085
RU,PNZ,Наровчат,ru,64995
RU,KB,Нартан,ru,64515
RU,KB,Нарткала,ru,68005
KZ,ALM,Нарынкол,ru,134102
RU,ORL,Нарышкино,ru,63743
RU,NEN,Нарьян-Мар,ru,132983
RU,KDA,Натухаевская,ru,65321
RU,MOS,Нахабино,ru,67087
RU,YAN,Находка,ru,63415
RU,AST,Началово,ru,65827
RU,KDA,Неберджаевская,ru,65751
RU,KDA,Небуг,ru,68323
RU,PSK,Невель,ru,102433
RU,SAK,Невельск,ru,144659
RU,PNZ,Неверкино,ru,64999
RU,STA,Невинномысск,ru,-448
RU,SVE,Невьянск,ru,-139735
RU,ROS,Недвиговка,ru,65753
RU,KEM,Недорезово,ru,65473
KZ,SEV,Нежинка,ru,67749
RU,STA,Нежинский,ru,65111
RU,MOS,Некрасовка,ru,67089
RU,KHA,Некрасовка,ru,111706
RU,MOS,Некрасовский,ru,67091
RU,YAR,Некрасовское,ru,68847
RU,KOS,Нелидово,ru,102435
RU,TOM,Нелюбино,ru,68515
RU,KIR,Нема,ru,66597
RU,KGD,Неман,ru,66483
RU,MOS,Немчиновка,ru,67093
RU,MOS,Непецино,ru,65393
RU,KOS,Нерехта,ru,68849
RU,ZAB,Нерчинск,ru,112426
RU,ZAB,Нерчинский завод,ru,173890
RU,SA,Нерюнгри,ru,111154
RU,KGD,Нестеров,ru,66485
RU,SAM,Нефтегорск,ru,68123
RU,KDA,Нефтегорск,ru,114836
RU,BA,Нефтекамск,ru,-489
RU,STA,Нефтекумск,ru,65965
RU,KO,Нефтепечорск,ru,68399
RU,KHM,Нефтеюганск,ru,68909
RU,VGG,Нехаевская,ru,112366
RU,BEL,Нечаевка,ru,131461
RU,UD,Нечкино,ru,64843
RU,KOS,Нея,ru,112372
RU,KGD,Нивенское,ru,65735
RU,BA,Нижегородка,ru,64689
RU,KHM,Нижневартовск,ru,-111811
RU,VOR,Нижнедевицк,ru,66177
RU,SAM,Нижнее Санчелеево,ru,68445
RU,MOS,Нижнее Хорошово,ru,145143
RU,TA,Нижнекамск,ru,-500
RU,IRK,Нижнеудинск,ru,116935
RU,TA,Нижние Вязовые,ru,64873
RU,SVE,Нижние Серги,ru,64655
RU,KC,Нижний Архыз,ru,68007
RU,AST,Нижний Баскунчак,ru,66079
RU,KYA,Нижний Ингаш,ru,112374
RU,VOR,Нижний Кисляй,ru,122582
RU,PNZ,Нижний Ломов,ru,67865
RU,NIZ,Нижний Новгород,ru,-58740
RU,KO,Нижний Одес,ru,68401
RU,SVE,Нижний Тагил,ru,-504
RU,TA,Нижний Услон,ru,66435
RU,ZAB,Нижний Цасучей (Харгана),ru,173881
RU,KO,Нижний Чов,ru,63785
RU,VGG,Нижняя Добринка,ru,65459
RU,TA,Нижняя Мактама,ru,64855
RU,OMS,Нижняя Омска,ru,67699
RU,SVE,Нижняя Салда,ru,67541
RU,TYU,Нижняя Тавда,ru,68575
RU,SVE,Нижняя Тура,ru,-139737
RU,LEN,Нижняя Шальдиха,ru,64179
RU,LEN,Низино,ru,65363
RU,MUR,Никель,ru,67349
RU,MOS,Никифорово,ru,68967
RU,OMS,Николаевка,ru,65007
RU,BA,Николаевка,ru,68679
RU,KHA,Николаевка,ru,69097
RU,VGG,Николаевск,ru,65171
RU,BA,Николо-Березовка,ru,63889
RU,SVE,Николо-Павловское,ru,67545
RU,VLA,Никологоры,ru,117648
RU,VLG,Никольск,ru,88271
RU,PNZ,Никольск,ru,66115
RU,MOS,Никольско-Архангельское,ru,64035
RU,VGG,Никольское,ru,65829
RU,KOS,Никольское,ru,117194
RU,MOS,Никольское,ru,69129
RU,LEN,Никольское,ru,119771
RU,MOS,Никонорово,ru,63599
RU,KIR,Никульчино,ru,65061
RU,AD,Новая Адыгея,ru,64281
RU,KR,Новая Вилга,ru,65273
RU,VOR,Новая Жизнь,ru,65967
RU,TYU,Новая Заимка,ru,105131
RU,LEN,Новая Ладога,ru,64201
RU,TAM,Новая Ляда,ru,63439
RU,SVE,Новая Ляля,ru,67547
RU,ULY,Новая Майна,ru,64917
RU,ULY,Новая Малыкла,ru,68629
RU,VGG,Новая Надежда,ru,136709
RU,MOS,Новая Ольховка,ru,69075
RU,KGN,Новая Сидоровка,ru,63795
RU,BEL,Новая Таволжанка,ru,68965
RU,VOR,Новая Усмань,ru,66179
RU,KOS,Новинки,ru,132509
RU,ALT,Новичиха,ru,65899
RU,MOS,Ново-Переделкино,ru,63603
RU,KYA,Новоалександровка,ru,65671
RU,STA,Новоалександровск,ru,68367
RU,KDA,Новоалексеевское,ru,139243
RU,ALT,Новоалтайск,ru,65901
RU,VGG,Новоаннинский,ru,65175
RU,SVE,Новоасбест,ru,64667
RU,ROS,Новобатайск,ru,65759
RU,BA,Новобелокатай,ru,64739
RU,KYA,Новобирилюссы,ru,66775
RU,STA,Новоблагодарное,ru,68009
RU,AMU,Новобурейский,ru,112805
RU,OMS,Нововаршавка,ru,67701
RU,KDA,Нововеличковская,ru,68947
RU,VOR,Нововоронеж,ru,63307
RU,KIR,Нововятск,ru,65507
RU,CHE,Новогорный,ru,64619
RU,MOS,Новогорск,ru,64223
RU,TUL,Новогуровский,ru,117694
RU,ARK,Новодвинск,ru,63191
RU,SMO,Новодугино,ru,117017
RU,LEN,Новое Девяткино,ru,64101
RU,SAM,Новое Якушкино,ru,65461
RU,STA,Новоекатериновская,ru,65119
RU,TVE,Новозавидовский,ru,102690
RU,BRY,Новозыбков,ru,101443
RU,MOS,Новоивановское,ru,67095
RU,BA,Новокабаново,ru,67467
RU,AMU,Новокиевский Увал,ru,122852
RU,ZAB,Новокручининский,ru,173877
RU,KDA,Новокубанск,ru,67435
RU,KEM,Новокузнецк,ru,-506
RU,SAM,Новокуйбышевск,ru,68125
RU,TOM,Новокусково,ru,63789
RU,LEN,Новолисино,ru,64169
RU,KDA,Новоминская,ru,66689
RU,KDA,Новомихайловский,ru,66691
RU,RYA,Новомичуринск,ru,112378
RU,TUL,Новомосковск,ru,63149
RU,ROS,Новониколаевский,ru,65179
KZ,SEV,Новоникольское,ru,146021
RU,IRK,Новонукутский,ru,64419
RU,OMS,Новоомский,ru,64581
RU,ORE,Новоорск,ru,67797
RU,STA,Новопавловск,ru,68011
RU,MOS,Новопетровское,ru,63797
RU,MOS,Новоподрезково,ru,64017
RU,KDA,Новопокровская,ru,66695
RU,SAR,Новопушкинское,ru,115754
RU,PSK,Новоржев,ru,65443
RU,KDA,Новорождественская,ru,65683
RU,KDA,Новороссийск,ru,-450
RU,ORE,Новорудный,ru,67799
RU,LEN,Новосаратовка,ru,64087
RU,KEM,Новосафоновский,ru,123005
RU,STA,Новоселицкое,ru,65971
RU,MOS,Новоселки,ru,63873
RU,ORL,Новоселово,ru,66777
RU,PSK,Новоселье,ru,64081
RU,MOS,Новосельцево,ru,67097
RU,SAM,Новосемейкино,ru,68129
RU,LEN,Новосергиевка,ru,67751
RU,NVS,Новосибирск,ru,-461
RU,ORL,Новосиль,ru,63745
RU,CHE,Новосинеглазовский,ru,64609
RU,MOS,Новосиньково,ru,118696
RU,NIZ,Новосмолинский,ru,106991
RU,PSK,Новосокольники,ru,117002
RU,ULY,Новоспасское,ru,68631
RU,MOS,Новостройка,ru,67583
RU,IVA,Новоталицы,ru,95019
RU,KDA,Новотитаровская,ru,66697
RU,ORE,Новотроицк,ru,63267
RU,SAR,Новоузенск,ru,68251
RU,ULY,Новоульяновск,ru,68633
RU,SVE,Новоуральск,ru,66269
RU,OMS,Новоуральский,ru,65531
RU,AST,Новоурусовка,ru,65831
RU,SVE,Новоуткинск,ru,65195
RU,MOS,Новохаритоново,ru,67099
RU,VOR,Новохоперск,ru,66181
RU,VOR,Новохоперский,ru,122592
RU,CU,Новочебоксарск,ru,-121585
RU,ORE,Новочеркасск,ru,63311
RU,ROS,Новошахтинск,ru,68067
RU,PRI,Новошахтинский,ru,112352
RU,TA,Новошешминск,ru,64313
RU,SMO,Новые Батеки,ru,111384
RU,SAR,Новые Бурасы,ru,68253
